image,target
frame_37_0.png,3
frame_37_1.png,3
frame_37_2.png,3
frame_37_3.png,3
frame_37_4.png,3
frame_37_5.png,3
frame_37_6.png,1
frame_37_7.png,0
frame_37_8.png,0
frame_37_9.png,0
frame_37_10.png,0
frame_37_11.png,0
frame_37_12.png,0
frame_37_13.png,0
frame_37_14.png,0
frame_37_15.png,2
frame_37_16.png,0
frame_37_17.png,0
frame_37_18.png,3
frame_37_19.png,3
frame_37_20.png,0
frame_37_21.png,3
frame_37_22.png,3
frame_37_23.png,3
frame_37_24.png,0
frame_37_25.png,3
frame_37_26.png,0
frame_37_27.png,3
frame_37_28.png,1
frame_37_29.png,1
frame_37_30.png,1
frame_37_31.png,0
