image,target
frame_30_0.png,4
frame_30_1.png,4
frame_30_2.png,4
frame_30_3.png,4
frame_30_4.png,4
frame_30_5.png,4
frame_30_6.png,4
frame_30_7.png,4
frame_30_8.png,4
frame_30_9.png,2
frame_30_10.png,0
frame_30_11.png,0
frame_30_12.png,0
frame_30_13.png,0
frame_30_14.png,0
frame_30_15.png,0
frame_30_16.png,0
frame_30_17.png,0
frame_30_18.png,0
frame_30_19.png,0
frame_30_20.png,0
frame_30_21.png,0
frame_30_22.png,0
frame_30_23.png,0
frame_30_24.png,0
frame_30_25.png,4
frame_30_26.png,0
frame_30_27.png,4
frame_30_28.png,4
frame_30_29.png,4
frame_30_30.png,4
frame_30_31.png,4
frame_30_32.png,4
frame_30_33.png,4
frame_30_34.png,0
frame_30_35.png,4
frame_30_36.png,4
frame_30_37.png,2
frame_30_38.png,2
frame_30_39.png,0
frame_30_40.png,0
frame_30_41.png,0
frame_30_42.png,0
frame_30_43.png,0
frame_30_44.png,0
frame_30_45.png,0
frame_30_46.png,0
frame_30_47.png,0
frame_30_48.png,1
frame_30_49.png,2
