image,target
frame_36_0.png,1
frame_36_1.png,0
frame_36_2.png,0
frame_36_3.png,0
frame_36_4.png,0
frame_36_5.png,0
frame_36_6.png,0
frame_36_7.png,0
frame_36_8.png,0
frame_36_9.png,0
frame_36_10.png,0
frame_36_11.png,0
frame_36_12.png,3
frame_36_13.png,0
frame_36_14.png,4
frame_36_15.png,0
frame_36_16.png,4
frame_36_17.png,0
frame_36_18.png,3
frame_36_19.png,0
frame_36_20.png,4
frame_36_21.png,0
frame_36_22.png,4
frame_36_23.png,0
frame_36_24.png,3
frame_36_25.png,3
frame_36_26.png,3
frame_36_27.png,3
frame_36_28.png,3
frame_36_29.png,0
frame_36_30.png,0
frame_36_31.png,0
frame_36_32.png,0
frame_36_33.png,0
frame_36_34.png,0
frame_36_35.png,0
frame_36_36.png,0
frame_36_37.png,0
frame_36_38.png,0
