image,target
frame_140_0.png,2
frame_140_1.png,0
frame_140_2.png,0
frame_140_3.png,0
frame_140_4.png,0
frame_140_5.png,0
frame_140_6.png,0
frame_140_7.png,1
frame_140_8.png,0
frame_140_9.png,0
frame_140_10.png,0
frame_140_11.png,0
frame_140_12.png,3
frame_140_13.png,0
frame_140_14.png,4
frame_140_15.png,4
frame_140_16.png,4
frame_140_17.png,4
frame_140_18.png,1
frame_140_19.png,1
frame_140_20.png,1
frame_140_21.png,1
frame_140_22.png,1
frame_140_23.png,1
frame_140_24.png,1
frame_140_25.png,1
frame_140_26.png,1
frame_140_27.png,1
frame_140_28.png,1
frame_140_29.png,1
frame_140_30.png,1
frame_140_31.png,1
frame_140_32.png,1
frame_140_33.png,1
frame_140_34.png,1
frame_140_35.png,1
frame_140_36.png,1
frame_140_37.png,1
frame_140_38.png,1
