image,target
frame_151_0.png,3
frame_151_1.png,3
frame_151_2.png,3
frame_151_3.png,3
frame_151_4.png,3
frame_151_5.png,3
frame_151_6.png,3
frame_151_7.png,3
frame_151_8.png,3
frame_151_9.png,3
frame_151_10.png,3
frame_151_11.png,3
frame_151_12.png,1
frame_151_13.png,0
frame_151_14.png,0
frame_151_15.png,0
frame_151_16.png,0
frame_151_17.png,0
frame_151_18.png,0
frame_151_19.png,1
frame_151_20.png,0
frame_151_21.png,0
frame_151_22.png,0
frame_151_23.png,0
frame_151_24.png,0
frame_151_25.png,0
frame_151_26.png,0
frame_151_27.png,0
frame_151_28.png,2
frame_151_29.png,3
frame_151_30.png,0
frame_151_31.png,3
frame_151_32.png,3
frame_151_33.png,3
frame_151_34.png,3
frame_151_35.png,3
frame_151_36.png,3
frame_151_37.png,3
frame_151_38.png,3
frame_151_39.png,3
frame_151_40.png,1
frame_151_41.png,1
frame_151_42.png,1
frame_151_43.png,0
frame_151_44.png,0
