image,target
frame_47_0.png,2
frame_47_1.png,2
frame_47_2.png,0
frame_47_3.png,0
frame_47_4.png,0
frame_47_5.png,0
frame_47_6.png,0
frame_47_7.png,3
frame_47_8.png,0
frame_47_9.png,4
frame_47_10.png,4
frame_47_11.png,4
frame_47_12.png,0
frame_47_13.png,3
frame_47_14.png,3
frame_47_15.png,3
frame_47_16.png,0
frame_47_17.png,4
frame_47_18.png,0
frame_47_19.png,0
frame_47_20.png,0
frame_47_21.png,0
frame_47_22.png,0
frame_47_23.png,0
frame_47_24.png,0
frame_47_25.png,0
frame_47_26.png,0
frame_47_27.png,0
frame_47_28.png,0
frame_47_29.png,0
frame_47_30.png,0
frame_47_31.png,0
frame_47_32.png,0
frame_47_33.png,0
frame_47_34.png,0
frame_47_35.png,0
frame_47_36.png,0
frame_47_37.png,0
frame_47_38.png,0
frame_47_39.png,0
frame_47_40.png,0
frame_47_41.png,0
frame_47_42.png,0
frame_47_43.png,0
frame_47_44.png,0
frame_47_45.png,0
frame_47_46.png,0
frame_47_47.png,0
frame_47_48.png,0
frame_47_49.png,0
frame_47_50.png,0
frame_47_51.png,0
frame_47_52.png,0
frame_47_53.png,0
frame_47_54.png,0
frame_47_55.png,0
frame_47_56.png,0
frame_47_57.png,0
frame_47_58.png,0
frame_47_59.png,0
frame_47_60.png,0
frame_47_61.png,0
frame_47_62.png,0
frame_47_63.png,0
frame_47_64.png,0
frame_47_65.png,0
frame_47_66.png,0
frame_47_67.png,0
frame_47_68.png,0
frame_47_69.png,0
frame_47_70.png,0
frame_47_71.png,0
frame_47_72.png,0
frame_47_73.png,0
frame_47_74.png,0
frame_47_75.png,0
frame_47_76.png,0
frame_47_77.png,0
frame_47_78.png,0
frame_47_79.png,0
frame_47_80.png,0
frame_47_81.png,0
frame_47_82.png,0
frame_47_83.png,0
frame_47_84.png,0
frame_47_85.png,0
frame_47_86.png,0
frame_47_87.png,0
frame_47_88.png,0
frame_47_89.png,0
frame_47_90.png,0
frame_47_91.png,0
frame_47_92.png,0
frame_47_93.png,0
frame_47_94.png,0
frame_47_95.png,0
frame_47_96.png,0
frame_47_97.png,0
frame_47_98.png,0
frame_47_99.png,0
frame_47_100.png,0
frame_47_101.png,0
frame_47_102.png,0
frame_47_103.png,0
frame_47_104.png,0
frame_47_105.png,0
frame_47_106.png,0
frame_47_107.png,0
frame_47_108.png,0
frame_47_109.png,0
frame_47_110.png,0
frame_47_111.png,0
frame_47_112.png,0
frame_47_113.png,0
frame_47_114.png,0
frame_47_115.png,0
frame_47_116.png,0
frame_47_117.png,0
frame_47_118.png,0
frame_47_119.png,0
frame_47_120.png,0
frame_47_121.png,0
frame_47_122.png,0
frame_47_123.png,0
frame_47_124.png,0
frame_47_125.png,0
frame_47_126.png,0
frame_47_127.png,0
frame_47_128.png,0
frame_47_129.png,0
frame_47_130.png,0
frame_47_131.png,0
frame_47_132.png,0
frame_47_133.png,0
frame_47_134.png,0
frame_47_135.png,0
frame_47_136.png,0
frame_47_137.png,0
frame_47_138.png,0
frame_47_139.png,0
frame_47_140.png,0
frame_47_141.png,0
frame_47_142.png,0
frame_47_143.png,0
frame_47_144.png,0
frame_47_145.png,0
frame_47_146.png,0
frame_47_147.png,0
frame_47_148.png,0
frame_47_149.png,0
frame_47_150.png,0
