image,target
frame_184_0.png,3
frame_184_1.png,3
frame_184_2.png,3
frame_184_3.png,3
frame_184_4.png,3
frame_184_5.png,3
frame_184_6.png,3
frame_184_7.png,1
frame_184_8.png,1
frame_184_9.png,0
frame_184_10.png,0
frame_184_11.png,0
frame_184_12.png,0
frame_184_13.png,0
frame_184_14.png,0
frame_184_15.png,0
frame_184_16.png,0
frame_184_17.png,1
frame_184_18.png,0
frame_184_19.png,0
frame_184_20.png,0
frame_184_21.png,0
frame_184_22.png,2
frame_184_23.png,4
frame_184_24.png,0
frame_184_25.png,4
frame_184_26.png,0
