image,target
frame_32_0.png,3
frame_32_1.png,3
frame_32_2.png,3
frame_32_3.png,3
frame_32_4.png,3
frame_32_5.png,3
frame_32_6.png,3
frame_32_7.png,3
frame_32_8.png,3
frame_32_9.png,3
frame_32_10.png,1
frame_32_11.png,1
frame_32_12.png,1
frame_32_13.png,0
frame_32_14.png,2
frame_32_15.png,2
frame_32_16.png,2
frame_32_17.png,0
frame_32_18.png,0
frame_32_19.png,0
frame_32_20.png,0
frame_32_21.png,0
frame_32_22.png,0
frame_32_23.png,1
frame_32_24.png,0
frame_32_25.png,0
frame_32_26.png,0
frame_32_27.png,2
frame_32_28.png,0
