image,target
frame_167_0.png,3
frame_167_1.png,1
frame_167_2.png,1
frame_167_3.png,0
frame_167_4.png,0
frame_167_5.png,0
frame_167_6.png,2
frame_167_7.png,3
frame_167_8.png,2
frame_167_9.png,4
frame_167_10.png,0
frame_167_11.png,3
frame_167_12.png,0
frame_167_13.png,3
frame_167_14.png,0
frame_167_15.png,4
frame_167_16.png,0
frame_167_17.png,3
frame_167_18.png,0
frame_167_19.png,0
frame_167_20.png,4
frame_167_21.png,4
frame_167_22.png,4
frame_167_23.png,4
frame_167_24.png,0
frame_167_25.png,0
frame_167_26.png,0
frame_167_27.png,0
frame_167_28.png,0
frame_167_29.png,1
frame_167_30.png,1
frame_167_31.png,1
frame_167_32.png,1
frame_167_33.png,1
frame_167_34.png,1
frame_167_35.png,1
frame_167_36.png,1
