image,target
frame_85_0.png,4
frame_85_1.png,4
frame_85_2.png,4
frame_85_3.png,4
frame_85_4.png,4
frame_85_5.png,4
frame_85_6.png,4
frame_85_7.png,4
frame_85_8.png,4
frame_85_9.png,4
frame_85_10.png,2
frame_85_11.png,0
frame_85_12.png,0
frame_85_13.png,0
frame_85_14.png,0
frame_85_15.png,2
frame_85_16.png,0
frame_85_17.png,0
frame_85_18.png,0
frame_85_19.png,1
frame_85_20.png,0
frame_85_21.png,4
frame_85_22.png,0
frame_85_23.png,3
frame_85_24.png,0
frame_85_25.png,4
frame_85_26.png,0
frame_85_27.png,4
frame_85_28.png,4
frame_85_29.png,4
frame_85_30.png,4
frame_85_31.png,0
frame_85_32.png,4
frame_85_33.png,0
frame_85_34.png,3
frame_85_35.png,3
frame_85_36.png,0
frame_85_37.png,3
frame_85_38.png,3
frame_85_39.png,3
frame_85_40.png,3
frame_85_41.png,3
frame_85_42.png,3
frame_85_43.png,3
frame_85_44.png,3
frame_85_45.png,1
frame_85_46.png,1
frame_85_47.png,0
frame_85_48.png,0
frame_85_49.png,0
frame_85_50.png,0
frame_85_51.png,0
frame_85_52.png,0
frame_85_53.png,0
frame_85_54.png,0
frame_85_55.png,0
frame_85_56.png,0
frame_85_57.png,1
frame_85_58.png,0
frame_85_59.png,2
frame_85_60.png,0
frame_85_61.png,1
frame_85_62.png,0
frame_85_63.png,2
frame_85_64.png,0
