image,target
frame_100_0.png,3
frame_100_1.png,3
frame_100_2.png,1
frame_100_3.png,0
frame_100_4.png,0
frame_100_5.png,0
frame_100_6.png,0
frame_100_7.png,0
frame_100_8.png,0
frame_100_9.png,0
frame_100_10.png,2
frame_100_11.png,0
frame_100_12.png,0
frame_100_13.png,0
frame_100_14.png,3
frame_100_15.png,3
frame_100_16.png,3
frame_100_17.png,0
frame_100_18.png,3
frame_100_19.png,3
frame_100_20.png,3
frame_100_21.png,0
frame_100_22.png,3
frame_100_23.png,1
frame_100_24.png,1
frame_100_25.png,0
frame_100_26.png,0
frame_100_27.png,0
frame_100_28.png,0
frame_100_29.png,0
frame_100_30.png,0
frame_100_31.png,0
frame_100_32.png,0
frame_100_33.png,1
frame_100_34.png,0
frame_100_35.png,2
frame_100_36.png,0
