image,target
frame_110_0.png,1
frame_110_1.png,0
frame_110_2.png,0
frame_110_3.png,0
frame_110_4.png,0
frame_110_5.png,0
frame_110_6.png,0
frame_110_7.png,0
frame_110_8.png,0
frame_110_9.png,0
frame_110_10.png,2
frame_110_11.png,0
frame_110_12.png,0
frame_110_13.png,1
frame_110_14.png,0
frame_110_15.png,3
frame_110_16.png,0
frame_110_17.png,4
frame_110_18.png,0
frame_110_19.png,4
frame_110_20.png,0
frame_110_21.png,4
frame_110_22.png,0
frame_110_23.png,4
frame_110_24.png,0
frame_110_25.png,3
frame_110_26.png,2
frame_110_27.png,0
frame_110_28.png,0
frame_110_29.png,0
frame_110_30.png,0
frame_110_31.png,0
frame_110_32.png,0
frame_110_33.png,0
frame_110_34.png,0
frame_110_35.png,0
frame_110_36.png,0
frame_110_37.png,0
frame_110_38.png,0
frame_110_39.png,0
frame_110_40.png,0
frame_110_41.png,0
frame_110_42.png,0
frame_110_43.png,0
frame_110_44.png,0
frame_110_45.png,0
frame_110_46.png,0
frame_110_47.png,0
frame_110_48.png,0
frame_110_49.png,0
frame_110_50.png,0
frame_110_51.png,0
frame_110_52.png,0
frame_110_53.png,0
frame_110_54.png,0
frame_110_55.png,0
frame_110_56.png,0
frame_110_57.png,0
frame_110_58.png,0
frame_110_59.png,0
frame_110_60.png,0
frame_110_61.png,0
frame_110_62.png,0
frame_110_63.png,0
frame_110_64.png,0
frame_110_65.png,0
frame_110_66.png,0
frame_110_67.png,0
frame_110_68.png,0
frame_110_69.png,0
frame_110_70.png,0
frame_110_71.png,0
frame_110_72.png,0
frame_110_73.png,0
frame_110_74.png,0
frame_110_75.png,0
frame_110_76.png,0
frame_110_77.png,0
frame_110_78.png,0
frame_110_79.png,0
frame_110_80.png,0
frame_110_81.png,0
frame_110_82.png,0
frame_110_83.png,0
frame_110_84.png,0
frame_110_85.png,0
frame_110_86.png,0
frame_110_87.png,0
frame_110_88.png,0
frame_110_89.png,0
frame_110_90.png,0
frame_110_91.png,0
frame_110_92.png,0
frame_110_93.png,0
frame_110_94.png,0
frame_110_95.png,0
frame_110_96.png,0
frame_110_97.png,0
frame_110_98.png,0
frame_110_99.png,0
frame_110_100.png,0
frame_110_101.png,0
frame_110_102.png,0
frame_110_103.png,0
frame_110_104.png,0
frame_110_105.png,0
frame_110_106.png,0
frame_110_107.png,0
frame_110_108.png,0
frame_110_109.png,0
frame_110_110.png,0
frame_110_111.png,0
frame_110_112.png,0
frame_110_113.png,0
frame_110_114.png,0
frame_110_115.png,0
frame_110_116.png,0
frame_110_117.png,0
frame_110_118.png,0
frame_110_119.png,0
frame_110_120.png,0
frame_110_121.png,0
frame_110_122.png,0
frame_110_123.png,0
frame_110_124.png,0
frame_110_125.png,0
frame_110_126.png,0
frame_110_127.png,0
frame_110_128.png,0
frame_110_129.png,0
frame_110_130.png,0
frame_110_131.png,0
frame_110_132.png,0
frame_110_133.png,0
frame_110_134.png,0
frame_110_135.png,0
frame_110_136.png,0
frame_110_137.png,0
frame_110_138.png,0
frame_110_139.png,0
frame_110_140.png,0
frame_110_141.png,0
frame_110_142.png,0
frame_110_143.png,0
frame_110_144.png,0
frame_110_145.png,0
frame_110_146.png,0
frame_110_147.png,0
frame_110_148.png,0
frame_110_149.png,0
frame_110_150.png,0
