image,target
frame_135_0.png,3
frame_135_1.png,3
frame_135_2.png,3
frame_135_3.png,3
frame_135_4.png,3
frame_135_5.png,3
frame_135_6.png,3
frame_135_7.png,3
frame_135_8.png,3
frame_135_9.png,3
frame_135_10.png,3
frame_135_11.png,3
frame_135_12.png,3
frame_135_13.png,3
frame_135_14.png,1
frame_135_15.png,0
frame_135_16.png,0
frame_135_17.png,0
frame_135_18.png,0
frame_135_19.png,0
frame_135_20.png,0
frame_135_21.png,0
frame_135_22.png,0
frame_135_23.png,0
frame_135_24.png,0
frame_135_25.png,0
frame_135_26.png,3
frame_135_27.png,0
frame_135_28.png,4
