image,target
frame_63_0.png,4
frame_63_1.png,4
frame_63_2.png,4
frame_63_3.png,4
frame_63_4.png,2
frame_63_5.png,2
frame_63_6.png,0
frame_63_7.png,0
frame_63_8.png,0
frame_63_9.png,0
frame_63_10.png,0
frame_63_11.png,1
frame_63_12.png,0
frame_63_13.png,0
frame_63_14.png,0
frame_63_15.png,0
frame_63_16.png,3
frame_63_17.png,0
frame_63_18.png,1
frame_63_19.png,1
frame_63_20.png,1
frame_63_21.png,0
frame_63_22.png,0
frame_63_23.png,0
frame_63_24.png,0
frame_63_25.png,1
frame_63_26.png,0
frame_63_27.png,0
