image,target
frame_82_0.png,1
frame_82_1.png,0
frame_82_2.png,1
frame_82_3.png,0
frame_82_4.png,0
frame_82_5.png,2
frame_82_6.png,0
frame_82_7.png,1
frame_82_8.png,0
frame_82_9.png,0
frame_82_10.png,0
frame_82_11.png,2
frame_82_12.png,0
frame_82_13.png,0
frame_82_14.png,0
frame_82_15.png,4
frame_82_16.png,0
frame_82_17.png,3
frame_82_18.png,3
frame_82_19.png,3
frame_82_20.png,3
frame_82_21.png,3
frame_82_22.png,3
frame_82_23.png,3
frame_82_24.png,0
frame_82_25.png,4
frame_82_26.png,0
frame_82_27.png,3
frame_82_28.png,0
frame_82_29.png,3
frame_82_30.png,0
frame_82_31.png,3
frame_82_32.png,0
frame_82_33.png,4
frame_82_34.png,4
frame_82_35.png,4
frame_82_36.png,0
frame_82_37.png,3
frame_82_38.png,0
frame_82_39.png,3
frame_82_40.png,0
frame_82_41.png,3
frame_82_42.png,0
frame_82_43.png,4
frame_82_44.png,0
frame_82_45.png,4
frame_82_46.png,4
frame_82_47.png,0
frame_82_48.png,4
frame_82_49.png,4
frame_82_50.png,0
frame_82_51.png,4
frame_82_52.png,4
frame_82_53.png,4
frame_82_54.png,0
frame_82_55.png,3
frame_82_56.png,0
frame_82_57.png,3
frame_82_58.png,0
frame_82_59.png,3
frame_82_60.png,3
frame_82_61.png,3
frame_82_62.png,3
frame_82_63.png,3
frame_82_64.png,0
frame_82_65.png,3
frame_82_66.png,3
frame_82_67.png,0
frame_82_68.png,3
frame_82_69.png,3
frame_82_70.png,1
frame_82_71.png,0
frame_82_72.png,0
frame_82_73.png,0
frame_82_74.png,0
frame_82_75.png,0
frame_82_76.png,0
frame_82_77.png,0
frame_82_78.png,0
frame_82_79.png,0
frame_82_80.png,0
frame_82_81.png,0
frame_82_82.png,0
frame_82_83.png,0
frame_82_84.png,0
