image,target
frame_97_0.png,4
frame_97_1.png,4
frame_97_2.png,4
frame_97_3.png,4
frame_97_4.png,4
frame_97_5.png,4
frame_97_6.png,2
frame_97_7.png,0
frame_97_8.png,0
frame_97_9.png,2
frame_97_10.png,0
frame_97_11.png,0
frame_97_12.png,0
frame_97_13.png,0
frame_97_14.png,0
frame_97_15.png,1
frame_97_16.png,0
frame_97_17.png,0
frame_97_18.png,0
frame_97_19.png,0
frame_97_20.png,2
frame_97_21.png,3
frame_97_22.png,2
frame_97_23.png,2
frame_97_24.png,0
frame_97_25.png,3
frame_97_26.png,3
frame_97_27.png,3
frame_97_28.png,3
frame_97_29.png,2
frame_97_30.png,4
frame_97_31.png,4
frame_97_32.png,0
frame_97_33.png,1
frame_97_34.png,1
frame_97_35.png,1
frame_97_36.png,1
frame_97_37.png,1
frame_97_38.png,1
frame_97_39.png,1
frame_97_40.png,1
frame_97_41.png,1
frame_97_42.png,1
frame_97_43.png,1
frame_97_44.png,1
frame_97_45.png,1
frame_97_46.png,1
frame_97_47.png,1
frame_97_48.png,1
frame_97_49.png,1
frame_97_50.png,1
frame_97_51.png,1
frame_97_52.png,1
frame_97_53.png,1
frame_97_54.png,1
frame_97_55.png,1
frame_97_56.png,1
frame_97_57.png,1
frame_97_58.png,1
frame_97_59.png,1
frame_97_60.png,1
frame_97_61.png,1
frame_97_62.png,1
frame_97_63.png,1
frame_97_64.png,1
frame_97_65.png,1
frame_97_66.png,1
frame_97_67.png,1
frame_97_68.png,1
frame_97_69.png,1
frame_97_70.png,1
frame_97_71.png,1
frame_97_72.png,1
frame_97_73.png,1
frame_97_74.png,1
frame_97_75.png,1
frame_97_76.png,1
frame_97_77.png,1
frame_97_78.png,1
frame_97_79.png,1
frame_97_80.png,1
frame_97_81.png,1
frame_97_82.png,1
frame_97_83.png,1
frame_97_84.png,1
frame_97_85.png,1
frame_97_86.png,1
frame_97_87.png,1
frame_97_88.png,1
frame_97_89.png,1
frame_97_90.png,1
frame_97_91.png,1
frame_97_92.png,1
frame_97_93.png,1
frame_97_94.png,1
frame_97_95.png,1
frame_97_96.png,1
frame_97_97.png,1
frame_97_98.png,1
frame_97_99.png,1
frame_97_100.png,1
frame_97_101.png,1
frame_97_102.png,1
frame_97_103.png,1
frame_97_104.png,1
frame_97_105.png,1
frame_97_106.png,1
frame_97_107.png,1
frame_97_108.png,1
frame_97_109.png,1
frame_97_110.png,1
frame_97_111.png,1
frame_97_112.png,1
frame_97_113.png,1
frame_97_114.png,1
frame_97_115.png,1
frame_97_116.png,1
frame_97_117.png,1
frame_97_118.png,1
frame_97_119.png,1
frame_97_120.png,1
frame_97_121.png,1
frame_97_122.png,1
frame_97_123.png,1
frame_97_124.png,1
frame_97_125.png,1
frame_97_126.png,1
frame_97_127.png,1
frame_97_128.png,1
frame_97_129.png,1
frame_97_130.png,1
frame_97_131.png,1
frame_97_132.png,1
frame_97_133.png,1
frame_97_134.png,1
frame_97_135.png,1
frame_97_136.png,1
frame_97_137.png,1
frame_97_138.png,1
frame_97_139.png,1
frame_97_140.png,1
frame_97_141.png,1
frame_97_142.png,1
frame_97_143.png,1
frame_97_144.png,1
frame_97_145.png,1
frame_97_146.png,1
frame_97_147.png,1
frame_97_148.png,1
frame_97_149.png,1
frame_97_150.png,1
