image,target
frame_105_0.png,1
frame_105_1.png,0
frame_105_2.png,0
frame_105_3.png,0
frame_105_4.png,0
frame_105_5.png,0
frame_105_6.png,1
frame_105_7.png,0
frame_105_8.png,0
frame_105_9.png,0
frame_105_10.png,0
frame_105_11.png,0
frame_105_12.png,0
frame_105_13.png,0
frame_105_14.png,0
frame_105_15.png,0
frame_105_16.png,2
frame_105_17.png,0
frame_105_18.png,0
frame_105_19.png,0
frame_105_20.png,4
frame_105_21.png,0
frame_105_22.png,2
frame_105_23.png,2
frame_105_24.png,0
frame_105_25.png,0
frame_105_26.png,0
frame_105_27.png,0
frame_105_28.png,0
frame_105_29.png,0
frame_105_30.png,0
frame_105_31.png,0
frame_105_32.png,0
frame_105_33.png,0
frame_105_34.png,0
frame_105_35.png,0
frame_105_36.png,0
