image,target
frame_192_0.png,4
frame_192_1.png,4
frame_192_2.png,4
frame_192_3.png,4
frame_192_4.png,4
frame_192_5.png,4
frame_192_6.png,4
frame_192_7.png,4
frame_192_8.png,2
frame_192_9.png,2
frame_192_10.png,0
frame_192_11.png,0
frame_192_12.png,0
frame_192_13.png,0
frame_192_14.png,0
frame_192_15.png,0
frame_192_16.png,0
frame_192_17.png,0
frame_192_18.png,2
frame_192_19.png,0
frame_192_20.png,0
frame_192_21.png,0
frame_192_22.png,3
frame_192_23.png,3
frame_192_24.png,3
frame_192_25.png,2
frame_192_26.png,4
frame_192_27.png,1
frame_192_28.png,4
frame_192_29.png,4
frame_192_30.png,0
frame_192_31.png,4
frame_192_32.png,0
frame_192_33.png,4
frame_192_34.png,4
frame_192_35.png,0
frame_192_36.png,4
frame_192_37.png,4
frame_192_38.png,4
frame_192_39.png,0
frame_192_40.png,4
frame_192_41.png,4
frame_192_42.png,4
frame_192_43.png,0
frame_192_44.png,2
frame_192_45.png,2
frame_192_46.png,0
frame_192_47.png,0
frame_192_48.png,0
frame_192_49.png,0
frame_192_50.png,0
frame_192_51.png,0
frame_192_52.png,0
frame_192_53.png,0
frame_192_54.png,0
frame_192_55.png,1
frame_192_56.png,0
