image,target
frame_91_0.png,3
frame_91_1.png,3
frame_91_2.png,3
frame_91_3.png,3
frame_91_4.png,3
frame_91_5.png,3
frame_91_6.png,1
frame_91_7.png,0
frame_91_8.png,0
frame_91_9.png,0
frame_91_10.png,0
frame_91_11.png,0
frame_91_12.png,0
frame_91_13.png,2
frame_91_14.png,0
frame_91_15.png,0
frame_91_16.png,0
frame_91_17.png,0
frame_91_18.png,1
frame_91_19.png,0
frame_91_20.png,3
frame_91_21.png,3
frame_91_22.png,3
frame_91_23.png,3
frame_91_24.png,3
frame_91_25.png,0
frame_91_26.png,1
frame_91_27.png,1
frame_91_28.png,0
frame_91_29.png,0
frame_91_30.png,0
frame_91_31.png,0
frame_91_32.png,0
frame_91_33.png,0
frame_91_34.png,0
