image,target
frame_130_0.png,3
frame_130_1.png,3
frame_130_2.png,3
frame_130_3.png,3
frame_130_4.png,3
frame_130_5.png,3
frame_130_6.png,3
frame_130_7.png,3
frame_130_8.png,3
frame_130_9.png,1
frame_130_10.png,0
frame_130_11.png,0
frame_130_12.png,0
frame_130_13.png,1
frame_130_14.png,4
frame_130_15.png,0
frame_130_16.png,4
frame_130_17.png,4
frame_130_18.png,0
frame_130_19.png,4
frame_130_20.png,0
frame_130_21.png,4
frame_130_22.png,4
frame_130_23.png,0
frame_130_24.png,3
frame_130_25.png,3
frame_130_26.png,0
frame_130_27.png,4
frame_130_28.png,0
frame_130_29.png,3
frame_130_30.png,3
frame_130_31.png,0
frame_130_32.png,2
frame_130_33.png,2
frame_130_34.png,2
frame_130_35.png,2
frame_130_36.png,2
frame_130_37.png,2
frame_130_38.png,2
frame_130_39.png,2
frame_130_40.png,2
frame_130_41.png,2
frame_130_42.png,2
frame_130_43.png,2
frame_130_44.png,2
frame_130_45.png,2
frame_130_46.png,2
frame_130_47.png,2
frame_130_48.png,2
frame_130_49.png,2
frame_130_50.png,2
frame_130_51.png,2
frame_130_52.png,2
frame_130_53.png,2
frame_130_54.png,2
frame_130_55.png,2
frame_130_56.png,2
frame_130_57.png,2
frame_130_58.png,2
frame_130_59.png,2
frame_130_60.png,2
frame_130_61.png,2
frame_130_62.png,2
frame_130_63.png,2
frame_130_64.png,2
frame_130_65.png,2
frame_130_66.png,2
frame_130_67.png,2
frame_130_68.png,2
frame_130_69.png,2
frame_130_70.png,2
frame_130_71.png,2
frame_130_72.png,2
frame_130_73.png,2
frame_130_74.png,2
frame_130_75.png,2
frame_130_76.png,2
frame_130_77.png,2
frame_130_78.png,2
frame_130_79.png,2
frame_130_80.png,2
frame_130_81.png,2
frame_130_82.png,2
frame_130_83.png,2
frame_130_84.png,2
frame_130_85.png,2
frame_130_86.png,2
frame_130_87.png,2
frame_130_88.png,2
frame_130_89.png,2
frame_130_90.png,2
frame_130_91.png,2
frame_130_92.png,2
frame_130_93.png,2
frame_130_94.png,2
frame_130_95.png,2
frame_130_96.png,2
frame_130_97.png,2
frame_130_98.png,2
frame_130_99.png,2
frame_130_100.png,2
frame_130_101.png,2
frame_130_102.png,2
frame_130_103.png,2
frame_130_104.png,2
frame_130_105.png,2
frame_130_106.png,2
frame_130_107.png,2
frame_130_108.png,2
frame_130_109.png,2
frame_130_110.png,2
frame_130_111.png,2
frame_130_112.png,2
frame_130_113.png,2
frame_130_114.png,2
frame_130_115.png,2
frame_130_116.png,2
frame_130_117.png,2
frame_130_118.png,2
frame_130_119.png,2
frame_130_120.png,2
frame_130_121.png,2
frame_130_122.png,2
frame_130_123.png,2
frame_130_124.png,2
frame_130_125.png,2
frame_130_126.png,2
frame_130_127.png,2
frame_130_128.png,2
frame_130_129.png,2
frame_130_130.png,2
frame_130_131.png,2
frame_130_132.png,2
frame_130_133.png,2
frame_130_134.png,2
frame_130_135.png,2
frame_130_136.png,2
frame_130_137.png,2
frame_130_138.png,2
frame_130_139.png,2
frame_130_140.png,2
frame_130_141.png,2
frame_130_142.png,2
frame_130_143.png,2
frame_130_144.png,2
frame_130_145.png,2
frame_130_146.png,2
frame_130_147.png,2
frame_130_148.png,2
frame_130_149.png,2
frame_130_150.png,2
