image,target
frame_199_0.png,3
frame_199_1.png,3
frame_199_2.png,3
frame_199_3.png,1
frame_199_4.png,0
frame_199_5.png,0
frame_199_6.png,0
frame_199_7.png,0
frame_199_8.png,0
frame_199_9.png,2
frame_199_10.png,0
frame_199_11.png,0
frame_199_12.png,3
frame_199_13.png,3
frame_199_14.png,3
frame_199_15.png,3
frame_199_16.png,0
frame_199_17.png,3
frame_199_18.png,0
frame_199_19.png,4
frame_199_20.png,4
frame_199_21.png,0
frame_199_22.png,4
frame_199_23.png,4
frame_199_24.png,4
frame_199_25.png,4
frame_199_26.png,0
frame_199_27.png,3
frame_199_28.png,0
frame_199_29.png,3
frame_199_30.png,0
frame_199_31.png,3
frame_199_32.png,0
frame_199_33.png,4
frame_199_34.png,0
frame_199_35.png,3
frame_199_36.png,3
frame_199_37.png,3
frame_199_38.png,3
frame_199_39.png,0
frame_199_40.png,3
frame_199_41.png,3
frame_199_42.png,1
frame_199_43.png,1
frame_199_44.png,0
frame_199_45.png,0
frame_199_46.png,0
frame_199_47.png,0
frame_199_48.png,2
frame_199_49.png,0
frame_199_50.png,1
frame_199_51.png,0
frame_199_52.png,0
frame_199_53.png,2
frame_199_54.png,0
frame_199_55.png,1
frame_199_56.png,0
frame_199_57.png,2
frame_199_58.png,0
frame_199_59.png,1
frame_199_60.png,0
frame_199_61.png,2
frame_199_62.png,0
