image,target
frame_78_0.png,4
frame_78_1.png,4
frame_78_2.png,4
frame_78_3.png,4
frame_78_4.png,4
frame_78_5.png,4
frame_78_6.png,4
frame_78_7.png,2
frame_78_8.png,0
frame_78_9.png,0
frame_78_10.png,0
frame_78_11.png,0
frame_78_12.png,1
frame_78_13.png,0
frame_78_14.png,0
frame_78_15.png,2
frame_78_16.png,3
frame_78_17.png,0
frame_78_18.png,3
frame_78_19.png,1
frame_78_20.png,1
frame_78_21.png,0
frame_78_22.png,0
frame_78_23.png,0
frame_78_24.png,0
frame_78_25.png,0
frame_78_26.png,0
frame_78_27.png,0
frame_78_28.png,0
frame_78_29.png,0
