image,target
frame_16_0.png,3
frame_16_1.png,3
frame_16_2.png,3
frame_16_3.png,3
frame_16_4.png,3
frame_16_5.png,3
frame_16_6.png,3
frame_16_7.png,3
frame_16_8.png,1
frame_16_9.png,0
frame_16_10.png,0
frame_16_11.png,0
frame_16_12.png,1
frame_16_13.png,0
frame_16_14.png,0
frame_16_15.png,0
frame_16_16.png,0
frame_16_17.png,0
frame_16_18.png,0
frame_16_19.png,0
frame_16_20.png,0
frame_16_21.png,2
frame_16_22.png,0
frame_16_23.png,0
frame_16_24.png,0
frame_16_25.png,1
frame_16_26.png,0
frame_16_27.png,4
frame_16_28.png,0
frame_16_29.png,3
frame_16_30.png,3
frame_16_31.png,3
frame_16_32.png,3
frame_16_33.png,3
frame_16_34.png,1
frame_16_35.png,1
frame_16_36.png,0
frame_16_37.png,0
frame_16_38.png,0
frame_16_39.png,2
frame_16_40.png,0
frame_16_41.png,1
frame_16_42.png,0
