image,target
frame_154_0.png,2
frame_154_1.png,2
frame_154_2.png,0
frame_154_3.png,0
frame_154_4.png,0
frame_154_5.png,0
frame_154_6.png,0
frame_154_7.png,0
frame_154_8.png,0
frame_154_9.png,0
frame_154_10.png,3
frame_154_11.png,0
frame_154_12.png,4
frame_154_13.png,4
frame_154_14.png,0
frame_154_15.png,3
frame_154_16.png,0
frame_154_17.png,0
frame_154_18.png,0
frame_154_19.png,0
frame_154_20.png,0
frame_154_21.png,0
frame_154_22.png,0
frame_154_23.png,0
frame_154_24.png,0
frame_154_25.png,0
frame_154_26.png,0
frame_154_27.png,0
frame_154_28.png,0
frame_154_29.png,0
frame_154_30.png,0
frame_154_31.png,0
frame_154_32.png,0
frame_154_33.png,0
frame_154_34.png,0
frame_154_35.png,0
frame_154_36.png,0
frame_154_37.png,0
frame_154_38.png,0
frame_154_39.png,0
frame_154_40.png,0
frame_154_41.png,0
frame_154_42.png,0
frame_154_43.png,0
frame_154_44.png,0
frame_154_45.png,0
frame_154_46.png,0
frame_154_47.png,0
frame_154_48.png,0
frame_154_49.png,0
frame_154_50.png,0
frame_154_51.png,0
frame_154_52.png,0
frame_154_53.png,0
frame_154_54.png,0
frame_154_55.png,0
frame_154_56.png,0
frame_154_57.png,0
frame_154_58.png,0
frame_154_59.png,0
frame_154_60.png,0
frame_154_61.png,0
frame_154_62.png,0
frame_154_63.png,0
frame_154_64.png,0
frame_154_65.png,0
frame_154_66.png,0
frame_154_67.png,0
frame_154_68.png,0
frame_154_69.png,0
frame_154_70.png,0
frame_154_71.png,0
frame_154_72.png,0
frame_154_73.png,0
frame_154_74.png,0
frame_154_75.png,0
frame_154_76.png,0
frame_154_77.png,0
frame_154_78.png,0
frame_154_79.png,0
frame_154_80.png,0
frame_154_81.png,0
frame_154_82.png,0
frame_154_83.png,0
frame_154_84.png,0
frame_154_85.png,0
frame_154_86.png,0
frame_154_87.png,0
frame_154_88.png,0
frame_154_89.png,0
frame_154_90.png,0
frame_154_91.png,0
frame_154_92.png,0
frame_154_93.png,0
frame_154_94.png,0
frame_154_95.png,0
frame_154_96.png,0
frame_154_97.png,0
frame_154_98.png,0
frame_154_99.png,0
frame_154_100.png,0
frame_154_101.png,0
frame_154_102.png,0
frame_154_103.png,0
frame_154_104.png,0
frame_154_105.png,0
frame_154_106.png,0
frame_154_107.png,0
frame_154_108.png,0
frame_154_109.png,0
frame_154_110.png,0
frame_154_111.png,0
frame_154_112.png,0
frame_154_113.png,0
frame_154_114.png,0
frame_154_115.png,0
frame_154_116.png,0
frame_154_117.png,0
frame_154_118.png,0
frame_154_119.png,0
frame_154_120.png,0
frame_154_121.png,0
frame_154_122.png,0
frame_154_123.png,0
frame_154_124.png,0
frame_154_125.png,0
frame_154_126.png,0
frame_154_127.png,0
frame_154_128.png,0
frame_154_129.png,0
frame_154_130.png,0
frame_154_131.png,0
frame_154_132.png,0
frame_154_133.png,0
frame_154_134.png,0
frame_154_135.png,0
frame_154_136.png,0
frame_154_137.png,0
frame_154_138.png,0
frame_154_139.png,0
frame_154_140.png,0
frame_154_141.png,0
frame_154_142.png,0
frame_154_143.png,0
frame_154_144.png,0
frame_154_145.png,0
frame_154_146.png,0
frame_154_147.png,0
frame_154_148.png,0
frame_154_149.png,0
frame_154_150.png,0
