image,target
frame_113_0.png,3
frame_113_1.png,3
frame_113_2.png,1
frame_113_3.png,1
frame_113_4.png,0
frame_113_5.png,0
frame_113_6.png,2
frame_113_7.png,0
frame_113_8.png,0
frame_113_9.png,0
frame_113_10.png,1
frame_113_11.png,0
frame_113_12.png,4
frame_113_13.png,0
frame_113_14.png,4
frame_113_15.png,0
frame_113_16.png,4
frame_113_17.png,0
frame_113_18.png,4
frame_113_19.png,0
frame_113_20.png,4
frame_113_21.png,0
frame_113_22.png,4
frame_113_23.png,0
frame_113_24.png,4
frame_113_25.png,4
frame_113_26.png,0
frame_113_27.png,2
frame_113_28.png,2
frame_113_29.png,0
frame_113_30.png,0
frame_113_31.png,0
frame_113_32.png,0
frame_113_33.png,0
frame_113_34.png,1
frame_113_35.png,0
frame_113_36.png,0
frame_113_37.png,2
frame_113_38.png,1
frame_113_39.png,0
frame_113_40.png,2
frame_113_41.png,0
frame_113_42.png,1
frame_113_43.png,0
frame_113_44.png,2
frame_113_45.png,0
