image,target
frame_175_0.png,3
frame_175_1.png,3
frame_175_2.png,3
frame_175_3.png,3
frame_175_4.png,3
frame_175_5.png,3
frame_175_6.png,3
frame_175_7.png,3
frame_175_8.png,1
frame_175_9.png,1
frame_175_10.png,0
frame_175_11.png,0
frame_175_12.png,0
frame_175_13.png,0
frame_175_14.png,0
frame_175_15.png,1
frame_175_16.png,0
frame_175_17.png,0
frame_175_18.png,0
frame_175_19.png,2
frame_175_20.png,4
frame_175_21.png,0
frame_175_22.png,3
frame_175_23.png,0
frame_175_24.png,4
frame_175_25.png,0
frame_175_26.png,4
frame_175_27.png,0
frame_175_28.png,4
frame_175_29.png,0
frame_175_30.png,3
frame_175_31.png,0
frame_175_32.png,4
frame_175_33.png,4
frame_175_34.png,0
frame_175_35.png,3
frame_175_36.png,0
frame_175_37.png,4
frame_175_38.png,4
frame_175_39.png,4
frame_175_40.png,4
frame_175_41.png,4
frame_175_42.png,4
frame_175_43.png,4
frame_175_44.png,4
frame_175_45.png,2
frame_175_46.png,2
frame_175_47.png,0
frame_175_48.png,0
frame_175_49.png,0
frame_175_50.png,0
frame_175_51.png,0
frame_175_52.png,0
frame_175_53.png,0
frame_175_54.png,0
frame_175_55.png,1
frame_175_56.png,0
