image,target
frame_0_0.png,4
frame_0_1.png,4
frame_0_2.png,4
frame_0_3.png,4
frame_0_4.png,2
frame_0_5.png,0
frame_0_6.png,0
frame_0_7.png,0
frame_0_8.png,0
frame_0_9.png,0
frame_0_10.png,0
frame_0_11.png,1
frame_0_12.png,3
frame_0_13.png,0
frame_0_14.png,3
frame_0_15.png,3
frame_0_16.png,3
frame_0_17.png,3
frame_0_18.png,3
frame_0_19.png,3
frame_0_20.png,3
frame_0_21.png,3
frame_0_22.png,3
frame_0_23.png,3
frame_0_24.png,3
frame_0_25.png,1
frame_0_26.png,1
frame_0_27.png,1
frame_0_28.png,1
frame_0_29.png,0
frame_0_30.png,0
frame_0_31.png,0
