image,target
frame_26_0.png,2
frame_26_1.png,2
frame_26_2.png,0
frame_26_3.png,0
frame_26_4.png,0
frame_26_5.png,0
frame_26_6.png,0
frame_26_7.png,1
frame_26_8.png,0
frame_26_9.png,0
frame_26_10.png,0
frame_26_11.png,0
frame_26_12.png,0
frame_26_13.png,0
frame_26_14.png,0
frame_26_15.png,2
frame_26_16.png,0
frame_26_17.png,0
frame_26_18.png,0
frame_26_19.png,0
frame_26_20.png,4
frame_26_21.png,0
frame_26_22.png,3
frame_26_23.png,0
frame_26_24.png,0
frame_26_25.png,0
frame_26_26.png,0
frame_26_27.png,0
frame_26_28.png,0
frame_26_29.png,0
frame_26_30.png,0
frame_26_31.png,0
frame_26_32.png,0
frame_26_33.png,0
frame_26_34.png,0
frame_26_35.png,0
frame_26_36.png,0
frame_26_37.png,0
frame_26_38.png,0
frame_26_39.png,0
frame_26_40.png,0
frame_26_41.png,0
frame_26_42.png,0
frame_26_43.png,0
frame_26_44.png,0
frame_26_45.png,0
frame_26_46.png,0
frame_26_47.png,0
frame_26_48.png,0
frame_26_49.png,0
frame_26_50.png,0
frame_26_51.png,0
frame_26_52.png,0
frame_26_53.png,0
frame_26_54.png,0
frame_26_55.png,0
frame_26_56.png,0
frame_26_57.png,0
frame_26_58.png,0
frame_26_59.png,0
frame_26_60.png,0
frame_26_61.png,0
frame_26_62.png,0
frame_26_63.png,0
frame_26_64.png,0
frame_26_65.png,0
frame_26_66.png,0
frame_26_67.png,0
frame_26_68.png,0
frame_26_69.png,0
frame_26_70.png,0
frame_26_71.png,0
frame_26_72.png,0
frame_26_73.png,0
frame_26_74.png,0
frame_26_75.png,0
frame_26_76.png,0
frame_26_77.png,0
frame_26_78.png,0
frame_26_79.png,0
frame_26_80.png,0
frame_26_81.png,0
frame_26_82.png,0
frame_26_83.png,0
frame_26_84.png,0
frame_26_85.png,0
frame_26_86.png,0
frame_26_87.png,0
frame_26_88.png,0
frame_26_89.png,0
frame_26_90.png,0
frame_26_91.png,0
frame_26_92.png,0
frame_26_93.png,0
frame_26_94.png,0
frame_26_95.png,0
frame_26_96.png,0
frame_26_97.png,0
frame_26_98.png,0
frame_26_99.png,0
frame_26_100.png,0
frame_26_101.png,0
frame_26_102.png,0
frame_26_103.png,0
frame_26_104.png,0
frame_26_105.png,0
frame_26_106.png,0
frame_26_107.png,0
frame_26_108.png,0
frame_26_109.png,0
frame_26_110.png,0
frame_26_111.png,0
frame_26_112.png,0
frame_26_113.png,0
frame_26_114.png,0
frame_26_115.png,0
frame_26_116.png,0
frame_26_117.png,0
frame_26_118.png,0
frame_26_119.png,0
frame_26_120.png,0
frame_26_121.png,0
frame_26_122.png,0
frame_26_123.png,0
frame_26_124.png,0
frame_26_125.png,0
frame_26_126.png,0
frame_26_127.png,0
frame_26_128.png,0
frame_26_129.png,0
frame_26_130.png,0
frame_26_131.png,0
frame_26_132.png,0
frame_26_133.png,0
frame_26_134.png,0
frame_26_135.png,0
frame_26_136.png,0
frame_26_137.png,0
frame_26_138.png,0
frame_26_139.png,0
frame_26_140.png,0
frame_26_141.png,0
frame_26_142.png,0
frame_26_143.png,0
frame_26_144.png,0
frame_26_145.png,0
frame_26_146.png,0
frame_26_147.png,0
frame_26_148.png,0
frame_26_149.png,0
frame_26_150.png,0
