image,target
frame_169_0.png,4
frame_169_1.png,4
frame_169_2.png,4
frame_169_3.png,4
frame_169_4.png,4
frame_169_5.png,4
frame_169_6.png,4
frame_169_7.png,4
frame_169_8.png,2
frame_169_9.png,2
frame_169_10.png,0
frame_169_11.png,0
frame_169_12.png,0
frame_169_13.png,0
frame_169_14.png,0
frame_169_15.png,0
frame_169_16.png,1
frame_169_17.png,0
frame_169_18.png,0
frame_169_19.png,0
frame_169_20.png,0
frame_169_21.png,0
frame_169_22.png,0
frame_169_23.png,2
frame_169_24.png,0
frame_169_25.png,0
frame_169_26.png,1
frame_169_27.png,4
frame_169_28.png,0
frame_169_29.png,1
frame_169_30.png,1
frame_169_31.png,1
frame_169_32.png,1
frame_169_33.png,1
frame_169_34.png,1
frame_169_35.png,1
frame_169_36.png,1
frame_169_37.png,1
frame_169_38.png,1
frame_169_39.png,1
frame_169_40.png,1
frame_169_41.png,1
frame_169_42.png,1
frame_169_43.png,1
frame_169_44.png,1
frame_169_45.png,1
frame_169_46.png,1
frame_169_47.png,1
frame_169_48.png,1
frame_169_49.png,1
frame_169_50.png,1
frame_169_51.png,1
frame_169_52.png,1
frame_169_53.png,1
frame_169_54.png,1
frame_169_55.png,1
frame_169_56.png,1
frame_169_57.png,1
frame_169_58.png,1
frame_169_59.png,1
frame_169_60.png,1
frame_169_61.png,1
frame_169_62.png,1
frame_169_63.png,1
frame_169_64.png,1
frame_169_65.png,1
frame_169_66.png,1
frame_169_67.png,1
frame_169_68.png,1
frame_169_69.png,1
frame_169_70.png,1
frame_169_71.png,1
frame_169_72.png,1
frame_169_73.png,1
frame_169_74.png,1
frame_169_75.png,1
frame_169_76.png,1
frame_169_77.png,1
frame_169_78.png,1
frame_169_79.png,1
frame_169_80.png,1
frame_169_81.png,1
frame_169_82.png,1
frame_169_83.png,1
frame_169_84.png,1
frame_169_85.png,1
frame_169_86.png,1
frame_169_87.png,1
frame_169_88.png,1
frame_169_89.png,1
frame_169_90.png,1
frame_169_91.png,1
frame_169_92.png,1
frame_169_93.png,1
frame_169_94.png,1
frame_169_95.png,1
frame_169_96.png,1
frame_169_97.png,1
frame_169_98.png,1
frame_169_99.png,1
frame_169_100.png,1
frame_169_101.png,1
frame_169_102.png,1
frame_169_103.png,1
frame_169_104.png,1
frame_169_105.png,1
frame_169_106.png,1
frame_169_107.png,1
frame_169_108.png,1
frame_169_109.png,1
frame_169_110.png,1
frame_169_111.png,1
frame_169_112.png,1
frame_169_113.png,1
frame_169_114.png,1
frame_169_115.png,1
frame_169_116.png,1
frame_169_117.png,1
frame_169_118.png,1
frame_169_119.png,1
frame_169_120.png,1
frame_169_121.png,1
frame_169_122.png,1
frame_169_123.png,1
frame_169_124.png,1
frame_169_125.png,1
frame_169_126.png,1
frame_169_127.png,1
frame_169_128.png,1
frame_169_129.png,1
frame_169_130.png,1
frame_169_131.png,1
frame_169_132.png,1
frame_169_133.png,1
frame_169_134.png,1
frame_169_135.png,1
frame_169_136.png,1
frame_169_137.png,1
frame_169_138.png,1
frame_169_139.png,1
frame_169_140.png,1
frame_169_141.png,1
frame_169_142.png,1
frame_169_143.png,1
frame_169_144.png,1
frame_169_145.png,1
frame_169_146.png,1
frame_169_147.png,1
frame_169_148.png,1
frame_169_149.png,1
frame_169_150.png,1
