image,target
frame_45_0.png,3
frame_45_1.png,3
frame_45_2.png,3
frame_45_3.png,3
frame_45_4.png,3
frame_45_5.png,1
frame_45_6.png,0
frame_45_7.png,0
frame_45_8.png,0
frame_45_9.png,0
frame_45_10.png,0
frame_45_11.png,0
frame_45_12.png,0
frame_45_13.png,0
frame_45_14.png,0
frame_45_15.png,0
frame_45_16.png,0
frame_45_17.png,0
frame_45_18.png,0
frame_45_19.png,0
frame_45_20.png,0
frame_45_21.png,0
frame_45_22.png,0
frame_45_23.png,0
frame_45_24.png,2
frame_45_25.png,3
frame_45_26.png,2
frame_45_27.png,3
frame_45_28.png,2
frame_45_29.png,2
frame_45_30.png,2
frame_45_31.png,2
frame_45_32.png,2
frame_45_33.png,2
frame_45_34.png,0
frame_45_35.png,3
frame_45_36.png,3
frame_45_37.png,3
frame_45_38.png,3
frame_45_39.png,1
frame_45_40.png,1
frame_45_41.png,1
frame_45_42.png,1
frame_45_43.png,1
frame_45_44.png,1
frame_45_45.png,0
frame_45_46.png,0
frame_45_47.png,0
frame_45_48.png,0
frame_45_49.png,0
frame_45_50.png,0
frame_45_51.png,0
frame_45_52.png,0
frame_45_53.png,0
frame_45_54.png,0
frame_45_55.png,0
frame_45_56.png,0
frame_45_57.png,0
frame_45_58.png,0
frame_45_59.png,0
frame_45_60.png,0
frame_45_61.png,0
frame_45_62.png,0
frame_45_63.png,0
frame_45_64.png,0
frame_45_65.png,0
frame_45_66.png,0
frame_45_67.png,0
frame_45_68.png,0
frame_45_69.png,0
frame_45_70.png,0
frame_45_71.png,0
frame_45_72.png,0
frame_45_73.png,0
frame_45_74.png,0
frame_45_75.png,0
frame_45_76.png,0
frame_45_77.png,0
frame_45_78.png,0
frame_45_79.png,0
frame_45_80.png,0
frame_45_81.png,0
frame_45_82.png,0
frame_45_83.png,0
frame_45_84.png,0
frame_45_85.png,0
frame_45_86.png,0
frame_45_87.png,0
frame_45_88.png,0
frame_45_89.png,0
frame_45_90.png,0
frame_45_91.png,0
frame_45_92.png,0
frame_45_93.png,0
frame_45_94.png,0
frame_45_95.png,0
frame_45_96.png,0
frame_45_97.png,0
frame_45_98.png,0
frame_45_99.png,0
frame_45_100.png,0
frame_45_101.png,0
frame_45_102.png,0
frame_45_103.png,0
frame_45_104.png,0
frame_45_105.png,0
frame_45_106.png,0
frame_45_107.png,0
frame_45_108.png,0
frame_45_109.png,0
frame_45_110.png,0
frame_45_111.png,0
frame_45_112.png,0
frame_45_113.png,0
frame_45_114.png,0
frame_45_115.png,0
frame_45_116.png,0
frame_45_117.png,0
frame_45_118.png,0
frame_45_119.png,0
frame_45_120.png,0
frame_45_121.png,0
frame_45_122.png,0
frame_45_123.png,0
frame_45_124.png,0
frame_45_125.png,0
frame_45_126.png,0
frame_45_127.png,0
frame_45_128.png,0
frame_45_129.png,0
frame_45_130.png,0
frame_45_131.png,0
frame_45_132.png,0
frame_45_133.png,0
frame_45_134.png,0
frame_45_135.png,0
frame_45_136.png,0
frame_45_137.png,0
frame_45_138.png,0
frame_45_139.png,0
frame_45_140.png,0
frame_45_141.png,0
frame_45_142.png,0
frame_45_143.png,0
frame_45_144.png,0
frame_45_145.png,0
frame_45_146.png,0
frame_45_147.png,0
frame_45_148.png,0
frame_45_149.png,0
frame_45_150.png,0
