image,target
frame_55_0.png,4
frame_55_1.png,4
frame_55_2.png,4
frame_55_3.png,4
frame_55_4.png,4
frame_55_5.png,4
frame_55_6.png,4
frame_55_7.png,4
frame_55_8.png,2
frame_55_9.png,0
frame_55_10.png,0
frame_55_11.png,0
frame_55_12.png,0
frame_55_13.png,0
frame_55_14.png,0
frame_55_15.png,0
frame_55_16.png,0
frame_55_17.png,2
frame_55_18.png,0
frame_55_19.png,0
frame_55_20.png,3
frame_55_21.png,0
frame_55_22.png,3
frame_55_23.png,0
frame_55_24.png,4
frame_55_25.png,0
frame_55_26.png,3
frame_55_27.png,0
frame_55_28.png,4
frame_55_29.png,4
frame_55_30.png,4
frame_55_31.png,4
frame_55_32.png,4
frame_55_33.png,4
frame_55_34.png,0
frame_55_35.png,3
frame_55_36.png,0
frame_55_37.png,4
frame_55_38.png,0
frame_55_39.png,3
frame_55_40.png,3
frame_55_41.png,0
frame_55_42.png,3
frame_55_43.png,3
frame_55_44.png,0
frame_55_45.png,4
frame_55_46.png,4
frame_55_47.png,4
frame_55_48.png,4
frame_55_49.png,0
frame_55_50.png,3
frame_55_51.png,0
frame_55_52.png,4
frame_55_53.png,4
frame_55_54.png,4
frame_55_55.png,0
frame_55_56.png,3
frame_55_57.png,0
frame_55_58.png,3
frame_55_59.png,3
frame_55_60.png,3
frame_55_61.png,0
frame_55_62.png,4
frame_55_63.png,0
frame_55_64.png,3
frame_55_65.png,3
frame_55_66.png,0
frame_55_67.png,4
frame_55_68.png,0
frame_55_69.png,4
frame_55_70.png,4
frame_55_71.png,4
frame_55_72.png,0
frame_55_73.png,4
frame_55_74.png,4
frame_55_75.png,0
frame_55_76.png,4
frame_55_77.png,0
frame_55_78.png,3
frame_55_79.png,0
frame_55_80.png,4
frame_55_81.png,0
frame_55_82.png,3
frame_55_83.png,0
frame_55_84.png,4
frame_55_85.png,4
frame_55_86.png,2
frame_55_87.png,0
frame_55_88.png,2
frame_55_89.png,0
frame_55_90.png,1
frame_55_91.png,0
frame_55_92.png,0
frame_55_93.png,2
frame_55_94.png,0
frame_55_95.png,1
frame_55_96.png,0
frame_55_97.png,0
frame_55_98.png,2
frame_55_99.png,0
frame_55_100.png,1
frame_55_101.png,0
frame_55_102.png,2
frame_55_103.png,0
frame_55_104.png,0
