image,target
frame_184_0.png,3
frame_184_1.png,3
frame_184_2.png,3
frame_184_3.png,3
frame_184_4.png,3
frame_184_5.png,3
frame_184_6.png,3
frame_184_7.png,1
frame_184_8.png,1
frame_184_9.png,0
frame_184_10.png,0
frame_184_11.png,0
frame_184_12.png,0
frame_184_13.png,0
frame_184_14.png,0
frame_184_15.png,0
frame_184_16.png,0
frame_184_17.png,1
frame_184_18.png,0
frame_184_19.png,0
frame_184_20.png,0
frame_184_21.png,0
frame_184_22.png,2
frame_184_23.png,4
frame_184_24.png,0
frame_184_25.png,4
frame_184_26.png,0
frame_184_27.png,0
frame_184_28.png,0
frame_184_29.png,0
frame_184_30.png,0
frame_184_31.png,0
frame_184_32.png,0
frame_184_33.png,0
frame_184_34.png,0
frame_184_35.png,0
frame_184_36.png,0
frame_184_37.png,0
frame_184_38.png,0
frame_184_39.png,0
frame_184_40.png,0
frame_184_41.png,0
frame_184_42.png,0
frame_184_43.png,0
frame_184_44.png,0
frame_184_45.png,0
frame_184_46.png,0
frame_184_47.png,0
frame_184_48.png,0
frame_184_49.png,0
frame_184_50.png,0
frame_184_51.png,0
frame_184_52.png,0
frame_184_53.png,0
frame_184_54.png,0
frame_184_55.png,0
frame_184_56.png,0
frame_184_57.png,0
frame_184_58.png,0
frame_184_59.png,0
frame_184_60.png,0
frame_184_61.png,0
frame_184_62.png,0
frame_184_63.png,0
frame_184_64.png,0
frame_184_65.png,0
frame_184_66.png,0
frame_184_67.png,0
frame_184_68.png,0
frame_184_69.png,0
frame_184_70.png,0
frame_184_71.png,0
frame_184_72.png,0
frame_184_73.png,0
frame_184_74.png,0
frame_184_75.png,0
frame_184_76.png,0
frame_184_77.png,0
frame_184_78.png,0
frame_184_79.png,0
frame_184_80.png,0
frame_184_81.png,0
frame_184_82.png,0
frame_184_83.png,0
frame_184_84.png,0
frame_184_85.png,0
frame_184_86.png,0
frame_184_87.png,0
frame_184_88.png,0
frame_184_89.png,0
frame_184_90.png,0
frame_184_91.png,0
frame_184_92.png,0
frame_184_93.png,0
frame_184_94.png,0
frame_184_95.png,0
frame_184_96.png,0
frame_184_97.png,0
frame_184_98.png,0
frame_184_99.png,0
frame_184_100.png,0
frame_184_101.png,0
frame_184_102.png,0
frame_184_103.png,0
frame_184_104.png,0
frame_184_105.png,0
frame_184_106.png,0
frame_184_107.png,0
frame_184_108.png,0
frame_184_109.png,0
frame_184_110.png,0
frame_184_111.png,0
frame_184_112.png,0
frame_184_113.png,0
frame_184_114.png,0
frame_184_115.png,0
frame_184_116.png,0
frame_184_117.png,0
frame_184_118.png,0
frame_184_119.png,0
frame_184_120.png,0
frame_184_121.png,0
frame_184_122.png,0
frame_184_123.png,0
frame_184_124.png,0
frame_184_125.png,0
frame_184_126.png,0
frame_184_127.png,0
frame_184_128.png,0
frame_184_129.png,0
frame_184_130.png,0
frame_184_131.png,0
frame_184_132.png,0
frame_184_133.png,0
frame_184_134.png,0
frame_184_135.png,0
frame_184_136.png,0
frame_184_137.png,0
frame_184_138.png,0
frame_184_139.png,0
frame_184_140.png,0
frame_184_141.png,0
frame_184_142.png,0
frame_184_143.png,0
frame_184_144.png,0
frame_184_145.png,0
frame_184_146.png,0
frame_184_147.png,0
frame_184_148.png,0
frame_184_149.png,0
frame_184_150.png,0
