image,target
frame_8_0.png,4
frame_8_1.png,4
frame_8_2.png,4
frame_8_3.png,4
frame_8_4.png,4
frame_8_5.png,4
frame_8_6.png,4
frame_8_7.png,4
frame_8_8.png,4
frame_8_9.png,4
frame_8_10.png,4
frame_8_11.png,2
frame_8_12.png,2
frame_8_13.png,0
frame_8_14.png,0
frame_8_15.png,0
frame_8_16.png,0
frame_8_17.png,0
frame_8_18.png,1
frame_8_19.png,0
frame_8_20.png,0
frame_8_21.png,0
frame_8_22.png,0
frame_8_23.png,0
frame_8_24.png,0
frame_8_25.png,0
frame_8_26.png,2
frame_8_27.png,0
frame_8_28.png,0
frame_8_29.png,4
frame_8_30.png,0
frame_8_31.png,3
frame_8_32.png,3
frame_8_33.png,3
frame_8_34.png,3
frame_8_35.png,3
frame_8_36.png,3
frame_8_37.png,3
frame_8_38.png,3
frame_8_39.png,1
frame_8_40.png,0
frame_8_41.png,0
frame_8_42.png,0
frame_8_43.png,0
frame_8_44.png,1
frame_8_45.png,0
frame_8_46.png,0
frame_8_47.png,2
frame_8_48.png,0
frame_8_49.png,1
frame_8_50.png,0
frame_8_51.png,0
frame_8_52.png,2
frame_8_53.png,0
frame_8_54.png,1
frame_8_55.png,0
frame_8_56.png,0
frame_8_57.png,2
frame_8_58.png,0
