image,target
frame_143_0.png,0
frame_143_1.png,0
frame_143_2.png,0
frame_143_3.png,0
frame_143_4.png,0
frame_143_5.png,0
frame_143_6.png,0
frame_143_7.png,0
frame_143_8.png,0
frame_143_9.png,0
frame_143_10.png,0
frame_143_11.png,1
frame_143_12.png,0
frame_143_13.png,0
frame_143_14.png,0
frame_143_15.png,0
frame_143_16.png,2
frame_143_17.png,4
frame_143_18.png,1
frame_143_19.png,4
frame_143_20.png,1
frame_143_21.png,0
frame_143_22.png,4
frame_143_23.png,4
frame_143_24.png,4
frame_143_25.png,4
frame_143_26.png,4
frame_143_27.png,2
frame_143_28.png,0
frame_143_29.png,0
frame_143_30.png,0
frame_143_31.png,0
frame_143_32.png,0
frame_143_33.png,0
frame_143_34.png,0
frame_143_35.png,0
frame_143_36.png,2
frame_143_37.png,0
frame_143_38.png,1
frame_143_39.png,0
