image,target
frame_50_0.png,3
frame_50_1.png,3
frame_50_2.png,3
frame_50_3.png,3
frame_50_4.png,3
frame_50_5.png,3
frame_50_6.png,3
frame_50_7.png,3
frame_50_8.png,3
frame_50_9.png,3
frame_50_10.png,3
frame_50_11.png,3
frame_50_12.png,3
frame_50_13.png,1
frame_50_14.png,0
frame_50_15.png,1
frame_50_16.png,0
frame_50_17.png,0
frame_50_18.png,0
frame_50_19.png,0
frame_50_20.png,0
frame_50_21.png,0
frame_50_22.png,0
frame_50_23.png,0
frame_50_24.png,2
frame_50_25.png,0
frame_50_26.png,0
frame_50_27.png,0
frame_50_28.png,4
frame_50_29.png,0
frame_50_30.png,4
frame_50_31.png,0
frame_50_32.png,2
frame_50_33.png,2
frame_50_34.png,0
frame_50_35.png,0
frame_50_36.png,0
frame_50_37.png,2
frame_50_38.png,0
frame_50_39.png,1
frame_50_40.png,0
