image,target
frame_11_0.png,4
frame_11_1.png,4
frame_11_2.png,4
frame_11_3.png,4
frame_11_4.png,4
frame_11_5.png,4
frame_11_6.png,4
frame_11_7.png,4
frame_11_8.png,4
frame_11_9.png,4
frame_11_10.png,2
frame_11_11.png,0
frame_11_12.png,0
frame_11_13.png,0
frame_11_14.png,0
frame_11_15.png,0
frame_11_16.png,0
frame_11_17.png,0
frame_11_18.png,0
frame_11_19.png,1
frame_11_20.png,0
frame_11_21.png,0
frame_11_22.png,0
frame_11_23.png,2
frame_11_24.png,3
frame_11_25.png,0
frame_11_26.png,3
frame_11_27.png,0
frame_11_28.png,3
frame_11_29.png,0
frame_11_30.png,3
frame_11_31.png,0
frame_11_32.png,3
frame_11_33.png,3
frame_11_34.png,0
frame_11_35.png,1
frame_11_36.png,1
frame_11_37.png,0
frame_11_38.png,0
frame_11_39.png,0
frame_11_40.png,0
frame_11_41.png,0
frame_11_42.png,0
frame_11_43.png,0
frame_11_44.png,0
