image,target
frame_36_0.png,1
frame_36_1.png,0
frame_36_2.png,0
frame_36_3.png,0
frame_36_4.png,0
frame_36_5.png,0
frame_36_6.png,0
frame_36_7.png,0
frame_36_8.png,0
frame_36_9.png,0
frame_36_10.png,0
frame_36_11.png,0
frame_36_12.png,3
frame_36_13.png,0
frame_36_14.png,4
frame_36_15.png,0
frame_36_16.png,4
frame_36_17.png,0
frame_36_18.png,3
frame_36_19.png,0
frame_36_20.png,4
frame_36_21.png,0
frame_36_22.png,4
frame_36_23.png,0
frame_36_24.png,3
frame_36_25.png,3
frame_36_26.png,3
frame_36_27.png,3
frame_36_28.png,3
frame_36_29.png,0
frame_36_30.png,0
frame_36_31.png,0
frame_36_32.png,0
frame_36_33.png,0
frame_36_34.png,0
frame_36_35.png,0
frame_36_36.png,0
frame_36_37.png,0
frame_36_38.png,0
frame_36_39.png,0
frame_36_40.png,0
frame_36_41.png,0
frame_36_42.png,0
frame_36_43.png,0
frame_36_44.png,0
frame_36_45.png,0
frame_36_46.png,0
frame_36_47.png,0
frame_36_48.png,0
frame_36_49.png,0
frame_36_50.png,0
frame_36_51.png,0
frame_36_52.png,0
frame_36_53.png,0
frame_36_54.png,0
frame_36_55.png,0
frame_36_56.png,0
frame_36_57.png,0
frame_36_58.png,0
frame_36_59.png,0
frame_36_60.png,0
frame_36_61.png,0
frame_36_62.png,0
frame_36_63.png,0
frame_36_64.png,0
frame_36_65.png,0
frame_36_66.png,0
frame_36_67.png,0
frame_36_68.png,0
frame_36_69.png,0
frame_36_70.png,0
frame_36_71.png,0
frame_36_72.png,0
frame_36_73.png,0
frame_36_74.png,0
frame_36_75.png,0
frame_36_76.png,0
frame_36_77.png,0
frame_36_78.png,0
frame_36_79.png,0
frame_36_80.png,0
frame_36_81.png,0
frame_36_82.png,0
frame_36_83.png,0
frame_36_84.png,0
frame_36_85.png,0
frame_36_86.png,0
frame_36_87.png,0
frame_36_88.png,0
frame_36_89.png,0
frame_36_90.png,0
frame_36_91.png,0
frame_36_92.png,0
frame_36_93.png,0
frame_36_94.png,0
frame_36_95.png,0
frame_36_96.png,0
frame_36_97.png,0
frame_36_98.png,0
frame_36_99.png,0
frame_36_100.png,0
frame_36_101.png,0
frame_36_102.png,0
frame_36_103.png,0
frame_36_104.png,0
frame_36_105.png,0
frame_36_106.png,0
frame_36_107.png,0
frame_36_108.png,0
frame_36_109.png,0
frame_36_110.png,0
frame_36_111.png,0
frame_36_112.png,0
frame_36_113.png,0
frame_36_114.png,0
frame_36_115.png,0
frame_36_116.png,0
frame_36_117.png,0
frame_36_118.png,0
frame_36_119.png,0
frame_36_120.png,0
frame_36_121.png,0
frame_36_122.png,0
frame_36_123.png,0
frame_36_124.png,0
frame_36_125.png,0
frame_36_126.png,0
frame_36_127.png,0
frame_36_128.png,0
frame_36_129.png,0
frame_36_130.png,0
frame_36_131.png,0
frame_36_132.png,0
frame_36_133.png,0
frame_36_134.png,0
frame_36_135.png,0
frame_36_136.png,0
frame_36_137.png,0
frame_36_138.png,0
frame_36_139.png,0
frame_36_140.png,0
frame_36_141.png,0
frame_36_142.png,0
frame_36_143.png,0
frame_36_144.png,0
frame_36_145.png,0
frame_36_146.png,0
frame_36_147.png,0
frame_36_148.png,0
frame_36_149.png,0
frame_36_150.png,0
