image,target
frame_29_0.png,3
frame_29_1.png,3
frame_29_2.png,3
frame_29_3.png,1
frame_29_4.png,1
frame_29_5.png,0
frame_29_6.png,0
frame_29_7.png,2
frame_29_8.png,0
frame_29_9.png,0
frame_29_10.png,0
frame_29_11.png,0
frame_29_12.png,1
frame_29_13.png,0
frame_29_14.png,0
frame_29_15.png,0
frame_29_16.png,2
frame_29_17.png,3
frame_29_18.png,2
frame_29_19.png,3
frame_29_20.png,3
frame_29_21.png,2
frame_29_22.png,0
frame_29_23.png,4
frame_29_24.png,0
frame_29_25.png,3
frame_29_26.png,0
frame_29_27.png,4
frame_29_28.png,0
frame_29_29.png,4
frame_29_30.png,4
frame_29_31.png,0
frame_29_32.png,3
frame_29_33.png,3
frame_29_34.png,3
frame_29_35.png,3
frame_29_36.png,3
frame_29_37.png,3
frame_29_38.png,0
frame_29_39.png,3
frame_29_40.png,0
frame_29_41.png,3
frame_29_42.png,1
frame_29_43.png,0
frame_29_44.png,0
frame_29_45.png,0
frame_29_46.png,0
frame_29_47.png,0
frame_29_48.png,0
frame_29_49.png,0
frame_29_50.png,0
frame_29_51.png,0
frame_29_52.png,0
frame_29_53.png,0
frame_29_54.png,0
frame_29_55.png,0
frame_29_56.png,0
