image,target
frame_109_0.png,1
frame_109_1.png,1
frame_109_2.png,0
frame_109_3.png,0
frame_109_4.png,2
frame_109_5.png,0
frame_109_6.png,0
frame_109_7.png,1
frame_109_8.png,0
frame_109_9.png,3
frame_109_10.png,0
frame_109_11.png,4
frame_109_12.png,0
frame_109_13.png,3
frame_109_14.png,3
frame_109_15.png,3
frame_109_16.png,3
frame_109_17.png,0
frame_109_18.png,4
frame_109_19.png,0
frame_109_20.png,3
frame_109_21.png,0
frame_109_22.png,4
frame_109_23.png,0
frame_109_24.png,4
frame_109_25.png,0
frame_109_26.png,3
frame_109_27.png,0
frame_109_28.png,3
frame_109_29.png,0
frame_109_30.png,3
frame_109_31.png,0
frame_109_32.png,4
frame_109_33.png,4
frame_109_34.png,4
frame_109_35.png,0
frame_109_36.png,2
frame_109_37.png,2
frame_109_38.png,0
frame_109_39.png,0
frame_109_40.png,0
frame_109_41.png,0
frame_109_42.png,0
frame_109_43.png,0
frame_109_44.png,0
frame_109_45.png,0
frame_109_46.png,0
frame_109_47.png,0
frame_109_48.png,0
frame_109_49.png,0
frame_109_50.png,0
frame_109_51.png,0
frame_109_52.png,0
frame_109_53.png,0
frame_109_54.png,0
frame_109_55.png,0
frame_109_56.png,0
frame_109_57.png,0
frame_109_58.png,0
frame_109_59.png,0
frame_109_60.png,0
frame_109_61.png,0
frame_109_62.png,0
frame_109_63.png,0
frame_109_64.png,0
frame_109_65.png,0
frame_109_66.png,0
frame_109_67.png,0
frame_109_68.png,0
frame_109_69.png,0
frame_109_70.png,0
frame_109_71.png,0
frame_109_72.png,0
frame_109_73.png,0
frame_109_74.png,0
frame_109_75.png,0
frame_109_76.png,0
frame_109_77.png,0
frame_109_78.png,0
frame_109_79.png,0
frame_109_80.png,0
frame_109_81.png,0
frame_109_82.png,2
frame_109_83.png,0
frame_109_84.png,0
frame_109_85.png,0
frame_109_86.png,0
frame_109_87.png,0
frame_109_88.png,2
frame_109_89.png,2
frame_109_90.png,2
frame_109_91.png,2
frame_109_92.png,2
frame_109_93.png,2
frame_109_94.png,2
frame_109_95.png,2
frame_109_96.png,2
frame_109_97.png,2
frame_109_98.png,2
frame_109_99.png,2
frame_109_100.png,2
frame_109_101.png,2
frame_109_102.png,2
frame_109_103.png,2
frame_109_104.png,2
frame_109_105.png,2
frame_109_106.png,2
frame_109_107.png,2
frame_109_108.png,2
frame_109_109.png,2
frame_109_110.png,2
frame_109_111.png,2
frame_109_112.png,2
frame_109_113.png,2
frame_109_114.png,2
frame_109_115.png,2
frame_109_116.png,2
frame_109_117.png,2
frame_109_118.png,2
frame_109_119.png,2
frame_109_120.png,2
frame_109_121.png,2
frame_109_122.png,2
frame_109_123.png,2
frame_109_124.png,2
frame_109_125.png,2
frame_109_126.png,2
frame_109_127.png,2
frame_109_128.png,2
frame_109_129.png,2
frame_109_130.png,2
frame_109_131.png,2
frame_109_132.png,2
frame_109_133.png,2
frame_109_134.png,2
frame_109_135.png,2
frame_109_136.png,2
frame_109_137.png,2
frame_109_138.png,2
frame_109_139.png,2
frame_109_140.png,2
frame_109_141.png,2
frame_109_142.png,2
frame_109_143.png,2
frame_109_144.png,2
frame_109_145.png,2
frame_109_146.png,2
frame_109_147.png,2
frame_109_148.png,2
frame_109_149.png,2
frame_109_150.png,2
