image,target
frame_94_0.png,0
frame_94_1.png,0
frame_94_2.png,0
frame_94_3.png,0
frame_94_4.png,0
frame_94_5.png,0
frame_94_6.png,0
frame_94_7.png,0
frame_94_8.png,0
frame_94_9.png,0
frame_94_10.png,0
frame_94_11.png,0
frame_94_12.png,0
frame_94_13.png,0
frame_94_14.png,1
frame_94_15.png,0
frame_94_16.png,4
frame_94_17.png,0
frame_94_18.png,4
frame_94_19.png,0
frame_94_20.png,4
frame_94_21.png,4
frame_94_22.png,0
frame_94_23.png,4
frame_94_24.png,0
frame_94_25.png,4
frame_94_26.png,0
frame_94_27.png,2
frame_94_28.png,2
frame_94_29.png,0
frame_94_30.png,0
frame_94_31.png,0
frame_94_32.png,0
frame_94_33.png,0
frame_94_34.png,0
frame_94_35.png,1
frame_94_36.png,0
frame_94_37.png,0
frame_94_38.png,2
frame_94_39.png,0
frame_94_40.png,1
frame_94_41.png,0
